Created Date,Query,Total Results
2024-03-26 06:37:34,nbformat,8
2024-03-26 06:21:39,kernel remove,33
2024-03-26 05:42:25,version,20
2024-03-26 03:44:38,stable baseline3,3
2024-03-26 03:44:03,stable,3
2024-03-26 03:16:39,config,9
2024-03-26 03:16:30,login,3
2024-03-26 03:16:23,token,1
2024-03-26 03:16:18,password,0
2024-03-26 02:44:00,traitlets,6
2024-03-26 02:43:50,version,20
2024-03-26 02:30:39,metadata,7
2024-03-26 01:43:33,localhost,2
2024-03-26 01:32:36,lvezic testbook,1
2024-03-26 01:32:27,lvezic textbook,0
2024-03-26 00:55:48,public jupyter servers,86
2024-03-26 00:40:29,linux,5
2024-03-25 23:07:35,modulenotfounderror: no module named 'pint',29
2024-03-25 21:44:17,user interface,41
2024-03-25 20:51:00,git,16
2024-03-25 20:38:39,working with markdown,78
2024-03-25 20:36:49,markdown,7
2024-03-25 19:27:50,single-user,36
2024-03-25 19:27:03,single user,36
2024-03-25 19:18:43,collab,0
2024-03-25 19:00:44,install,21
2024-03-25 18:51:00,pip,17
2024-03-25 18:34:24,installing jupyter using anaconda and conda,105
2024-03-25 17:54:28,linux,5
2024-03-25 17:13:47,voila,7
2024-03-25 16:46:25,license,1
2024-03-25 16:44:17,end the notebook server,106
2024-03-25 16:42:33,terminate jupyter notebook on terminal,107
2024-03-25 16:42:10,terminate,0
2024-03-25 16:41:49,stop jupyter notebook in terminal,104
2024-03-25 16:39:45,token,1
2024-03-25 16:39:34,auth,3
2024-03-25 16:39:25,password,0
2024-03-25 16:30:19,mermaid,0
2024-03-25 15:53:51,git,16
2024-03-25 15:25:13,r,10
2024-03-25 15:17:47,change working dir,33
2024-03-25 15:07:11,data source,107
2024-03-25 15:07:09,ms sql,1
2024-03-25 15:04:46,fft,0
2024-03-25 14:55:37,root,3
2024-03-25 14:55:25,drive,2
2024-03-25 14:44:46,jupital note book online types,52
2024-03-25 14:40:53,license,1
2024-03-25 14:33:39,theme,4
2024-03-25 14:32:34,minio,0
2024-03-25 14:23:50,d,4
2024-03-25 14:03:32,pdf,5
2024-03-25 13:49:18,block,2
2024-03-25 13:49:14,admonition,0
2024-03-25 13:21:51,keyboard shurtcuts,2
2024-03-25 13:21:36,keyboard,2
2024-03-25 13:21:20,key,5
2024-03-25 13:21:11,shortcuts,1
2024-03-25 12:54:31,sympy,1
2024-03-25 12:54:08,dynamics and control,100
2024-03-25 12:40:47,import,7
2024-03-25 12:01:25,edit shortcuts,106
2024-03-25 12:01:04,keyboard shortcuts,3
2024-03-25 11:15:36,django working,21
2024-03-25 11:14:41,django,1
2024-03-25 11:14:26,install django,21
2024-03-25 10:35:06,openmc,0
2024-03-25 10:25:04,install package,24
2024-03-25 10:24:49,installa package,8
2024-03-25 10:12:42,lists,5
2024-03-25 10:12:32,table,4
2024-03-25 10:12:27,matrix,0
2024-03-25 10:12:14,tables,2
2024-03-25 10:09:59,short keys,38
2024-03-25 09:08:13,docker,11
2024-03-25 07:25:20,version,20
2024-03-25 06:27:13,api,8
2024-03-25 06:18:47,version,20
2024-03-25 06:15:45,shortcut,2
2024-03-25 06:14:58,shrut cut,0
2024-03-25 05:59:00,/api/kernels,31
2024-03-25 05:58:11,jupyterwebsocketpersonality,0
2024-03-25 04:40:55,markdown,7
2024-03-25 04:07:59,scale notebook,66
2024-03-25 03:30:15,s3,1
2024-03-25 03:26:22,installation,13
2024-03-25 02:40:43,code completed,56
2024-03-25 02:35:58,kernel connecting,32
2024-03-25 02:09:18,html,15
2024-03-25 02:08:57,style,6
2024-03-25 02:08:41,css,1
2024-03-25 01:54:08,extension,21
2024-03-25 01:39:53,magic,3
2024-03-25 01:15:46,unhandled,0
2024-03-25 01:15:32,unhandled error,10
2024-03-25 01:15:07,sslcertverificationerror,0
2024-03-25 01:14:48,pythonhttpsverify,0
2024-03-25 00:14:03,customization of text wihin notebooks,101
2024-03-25 00:06:21,linera elgibra,0
2024-03-25 00:06:18,matrix,0
2024-03-25 00:05:10,hermitian,0
2024-03-25 00:01:19,hermitian matrix,0
2024-03-24 23:24:59,markdown cell,12
2024-03-24 23:24:49,markdown cell jupyter notebook,89
2024-03-24 23:15:05,kernel,32
2024-03-24 23:14:11,"""virtualenv""",1
2024-03-24 23:14:05,"""virtual envionment""",0
2024-03-24 23:13:53,virtual envionment,33
2024-03-24 20:23:03,apiori,0
2024-03-24 18:55:09,ruby,1
2024-03-24 18:10:25,tag,3
2024-03-24 16:06:59,"""could not determine jupyterlab build status without nodejs""",0
2024-03-24 16:06:39,could not determine jupyterlab build status without nodejs,78
2024-03-24 16:05:26,extensions install,30
2024-03-24 16:05:09,jupyter_contrib_nbextensions,1
2024-03-24 16:04:50,extensions,15
2024-03-24 16:04:33,arange,0
2024-03-24 16:04:31,extension,21
2024-03-24 15:41:45,pdf,5
2024-03-24 15:30:10,tweepy,0
2024-03-24 15:30:05,seaborn,0
2024-03-24 15:26:30,folder_path,0
2024-03-24 15:04:56,password,0
2024-03-24 14:27:49,lite,0
2024-03-24 14:01:03,config keyboard shortcut,12
2024-03-24 13:59:28,what to pay attention to when installing windows 10,101
2024-03-24 13:24:04,run notebook,70
2024-03-24 12:38:21,move jupyter to d: drive,105
2024-03-24 12:14:02,chatgpt request api,26
2024-03-24 12:13:47,chatgpt request,19
2024-03-24 10:57:33,checkpoints,1
2024-03-24 10:57:19,checkpoint,1
2024-03-24 10:57:05,checkpioint,0
2024-03-24 10:01:14,docker,11
2024-03-24 07:50:18,lsp,4
2024-03-24 07:50:11,lps,0
2024-03-24 06:28:07,extensions,15
2024-03-24 05:45:54,에어드랍,0
2024-03-24 05:12:03,string accessories,3
2024-03-24 04:57:07,magic,3
2024-03-24 04:56:53,matplotlib,4
2024-03-24 04:15:05,visual studio,3
2024-03-24 04:14:50,vs code,56
2024-03-24 03:07:42,hidden files,22
2024-03-24 02:55:07,python version,48
2024-03-24 02:54:48,requirements,1
2024-03-23 19:08:24,time cell,27
2024-03-23 19:08:18,%%time,26
2024-03-23 15:41:22,labextension,2
2024-03-23 15:39:19,nbextension,1
2024-03-23 14:44:19,packages,8
2024-03-23 13:14:01,short cuts,38
2024-03-23 13:13:52,shortcuts,1
2024-03-23 11:12:12,%%capture,0
2024-03-23 11:12:06,%%capture stored_output,0
2024-03-23 10:59:08,plot,1
2024-03-23 10:53:54,pip3 install,21
2024-03-23 10:52:59,c:\users\shrin\desktop\helthcare-system-main\helthcare-system-main\helthcare-system-main\sqark and visualization,100
2024-03-23 10:20:29,docker run,35
2024-03-23 10:15:17,docker,11
2024-03-23 09:40:46,share+notebook,21
2024-03-23 09:40:04,how to share a notebook,107
2024-03-23 09:28:53,latex,5
2024-03-23 09:09:10,install pandas,21
2024-03-23 08:56:18,explorer,2
2024-03-23 08:46:11,migrate,1
2024-03-23 07:02:40,special future of communication,102
2024-03-23 07:02:23,special future od,11
2024-03-23 06:14:47,xelatex,0
2024-03-23 06:02:52,debug,0
2024-03-23 05:26:16,uninstall,1
2024-03-23 05:26:07,uninstall notebook,63
2024-03-23 03:34:14,load_ext,0
2024-03-23 03:26:13,apriori algorithm,0
2024-03-23 02:31:47,convert,4
2024-03-22 23:12:07,auto complete,8
2024-03-22 22:50:37,complete,7
2024-03-22 22:33:28,pdf,5
2024-03-22 22:31:19,markdown cells,9
2024-03-22 22:30:42,distribution,4
2024-03-22 20:47:46,kernel,32
2024-03-22 20:15:21,config,9
2024-03-22 19:30:23,windows path variable,19
2024-03-22 19:30:19,windoes path variable,15
2024-03-22 19:29:43,path variable,15
2024-03-22 18:47:54,pip install,24
2024-03-22 18:34:05,how to set path,101
2024-03-22 18:08:38,docker,11
2024-03-22 17:13:18,autoreload,0
2024-03-22 14:42:05,shortcut,2
2024-03-22 14:13:57,changelog,5
2024-03-22 14:08:06,render,3
2024-03-22 13:17:50,idle,2
2024-03-22 13:17:47,idel,0
2024-03-22 13:16:39,apport,0
2024-03-22 12:22:45,language server,32
2024-03-22 12:22:03,memory,2
2024-03-22 11:56:27,typescript,2
2024-03-22 11:30:54,ipynb,9
2024-03-22 11:13:23,eikon api,8
2024-03-22 10:43:21,virual environment,16
2024-03-22 10:27:35,advanced settings,14
2024-03-22 10:22:48,conan,0
2024-03-22 09:59:10,transform.rescale,0
2024-03-22 09:15:00,nbconvert,10
2024-03-22 08:53:45,jupyter nbconvert --to html  --template,106
2024-03-22 08:53:07,--template basic,10
2024-03-22 08:41:34,kernel interrupt,32
2024-03-22 08:40:20,http://localhost:8888/notebooks/speech%20to%20speech.ipynb,37
2024-03-22 08:28:10,pytorch,0
2024-03-22 07:33:09,update,21
2024-03-22 07:27:24,irkernel,3
2024-03-22 07:07:35,jupyter6,0
2024-03-22 07:07:17,jupyter 6,88
2024-03-22 07:06:48,notebook6,0
2024-03-22 06:50:16,how to create a new file,105
2024-03-22 04:02:04,token,1
2024-03-22 03:56:41,nbextension,1
2024-03-22 03:47:11,shortcuts,1
2024-03-22 03:39:12,c.jupyterhub.base_url,0
2024-03-22 03:38:58,base_url,0
2024-03-22 03:38:51,base url,12
2024-03-22 03:37:56,notebook.ipynb,1
2024-03-22 03:37:34,subdomain,0
2024-03-22 03:37:28,domain,0
2024-03-22 03:36:56,path prefix,13
2024-03-22 01:35:54,http://localhost:8888/notebooks/week4%201%201.ipynb,40
2024-03-22 00:38:54,nbconvert,10
2024-03-21 23:56:44,define,2
2024-03-21 23:56:06,languages,12
2024-03-21 23:52:10,static_dir,0
2024-03-21 23:51:39,chinese,1
2024-03-21 23:50:53,language,17
2024-03-21 22:50:30,np.flipud,0
2024-03-21 22:49:09,how to flip an image,100
2024-03-21 21:46:31,string split(),9
2024-03-21 21:44:04,.split(),6
2024-03-21 21:43:23,split,6
2024-03-21 21:02:47,hook,0
2024-03-21 20:04:43,run a cell,96
2024-03-21 20:04:38,runa cell,6
2024-03-21 19:46:05,serverproxy,0
2024-03-21 19:45:57,c.serverproxy.servers,0
2024-03-21 19:32:06,event,9
2024-03-21 17:02:09,python reference guide,55
2024-03-21 16:58:25,lda,0
2024-03-21 16:58:13,lda主题聚类,0
2024-03-21 16:54:58,jupyter_notebook_config.py,1
2024-03-21 15:48:31,pandas,0
2024-03-21 15:39:46,matplotlib,4
2024-03-21 14:23:53,password,0
2024-03-21 14:12:56,docker,11
2024-03-21 13:55:02,pytorch_geometric,0
2024-03-21 13:54:50,pytorch_geometric基本使用,0
2024-03-21 13:45:39,environment variable,18
2024-03-21 13:08:49,an_spsdk,0
2024-03-21 13:08:28,nxp,0
2024-03-21 13:06:20,comms,0
2024-03-21 13:03:38,jupyter ai,85
2024-03-21 12:46:59,helm,1
2024-03-21 12:31:53,local files,24
2024-03-21 12:31:47,http,10
2024-03-21 12:31:36,serve,5
2024-03-21 12:31:26,static,6
2024-03-21 12:24:24,kernel,32
2024-03-21 12:24:10,environment,16
2024-03-21 12:11:58,authentication,3
2024-03-21 12:11:56,authenticatin,0
2024-03-21 12:06:50,import,7
2024-03-21 12:06:46,include,14
2024-03-21 10:44:05,azure,2
2024-03-21 10:06:48,terminal,10
2024-03-21 09:57:39,jupyter notebook,89
2024-03-21 09:56:06,integer,0
2024-03-21 09:55:52,integer part,27
2024-03-21 09:52:33,"""--ip""",3
2024-03-21 09:52:15,--ip,3
2024-03-21 09:36:37,nbextensions,2
2024-03-21 09:21:19,sample random numbers,4
2024-03-21 09:20:28,服务器端安装jupyter notebook,89
2024-03-21 09:19:36,服务器上安装jupyter,85
2024-03-21 08:44:24,list,24
2024-03-21 08:21:04,file storage,27
2024-03-21 08:18:43,folder stucture,2
2024-03-21 05:48:41,kernel service,36
2024-03-21 05:48:06,remote kernel,34
2024-03-21 05:47:05,server,22
2024-03-21 05:05:22,ldap,1
2024-03-21 05:02:46,sudo,2
2024-03-21 02:43:43,c.notebookapp.terminado_settings,0
2024-03-21 00:27:27,分析股票交易数据,0
2024-03-21 00:26:20,项目三,0
2024-03-21 00:09:29,button,6
2024-03-21 00:03:56,;;'m[0o[-==-,5
2024-03-20 23:33:54,not run a cell,99
2024-03-20 23:08:27,supported languages,16
2024-03-20 21:57:28,assert,0
2024-03-20 21:09:09,debug,0
2024-03-20 20:11:36,environment,16
2024-03-20 19:47:46,multiple lines cursor,10
2024-03-20 19:33:00,docker stacks,11
2024-03-20 19:09:01,clear outputs,8
2024-03-20 18:47:59,modulenotfounderror: no module named 'torchvision',29
2024-03-20 18:42:09,copy cell,11
2024-03-20 18:31:39,uninstall,1
2024-03-20 17:58:51,keyboard shortcut,3
2024-03-20 17:58:46,keyboard dhortcut,2
2024-03-20 16:34:29,environment variable,18
2024-03-20 16:17:55,radio,0
2024-03-20 16:17:06,radioactive,0
2024-03-20 15:38:26,python,42
2024-03-20 15:09:02,convert to py file,100
2024-03-20 15:06:51,ipython,47
2024-03-20 14:57:07,vim,1
2024-03-20 14:40:33,dashboards,5
2024-03-20 14:36:23,voila,7
2024-03-20 14:33:54,print,11
2024-03-20 14:31:55,shortkeys,0
2024-03-20 14:26:32,""".format""",45
2024-03-20 14:25:53,.format,45
2024-03-20 14:25:38,+ str{: .2e}.function,4
2024-03-20 14:25:20,{: .2e},0
2024-03-20 14:17:28,not starting,43
2024-03-20 13:58:56,ipywidgets,15
2024-03-20 13:24:35,sendioreply,0
2024-03-20 13:20:18,comment line,17
2024-03-20 13:20:02,comment,4
2024-03-20 13:12:50,tensorflow,0
2024-03-20 12:54:05,environment variable,18
2024-03-20 12:52:11,autocompletion,1
2024-03-20 12:13:21,voila,7
2024-03-20 12:12:18,notebook,63
2024-03-20 11:50:57,java,2
2024-03-20 11:15:44,token,1
2024-03-20 11:13:41,password,0
2024-03-20 11:13:37,passwrod,0
2024-03-20 11:07:55,pdf,5
2024-03-20 10:06:11,jp-mainmenu,0
2024-03-20 09:59:36,docker,11
2024-03-20 09:50:00,license,1
2024-03-20 08:54:39,.format,45
2024-03-20 08:52:17,format,45
2024-03-20 08:30:39,pip search,26
2024-03-20 08:28:50,pip search jupyter,91
2024-03-20 08:27:21,skywise,0
2024-03-20 07:58:35,graph,1
2024-03-20 07:11:46,tokenizer,0
2024-03-20 07:11:33,sudo,2
2024-03-20 07:08:13,linux,5
2024-03-20 07:02:54,youtube_tutorial1,0
2024-03-20 07:02:43,localhost:8888/notebooks/untitled78.ipynb,36
2024-03-20 07:02:29,youtube,35
2024-03-20 06:38:19,config,9
2024-03-20 06:37:46,notebookapp,1
2024-03-20 06:37:30,ip,3
2024-03-20 05:36:08,language chinese,17
2024-03-20 05:34:41,chinese content,13
2024-03-20 05:30:09,pandas,0
2024-03-20 05:29:49,install pandas,21
2024-03-20 05:28:50,python dictionaries,42
2024-03-20 05:26:31,windows path,16
2024-03-20 03:51:21,"#6 syawal 1444h fisika fmipa unej import numpy as np import coolingroutine as cr import matplotlib.pyplot as plt #%matplotlib inline  times = np.linspace(0, 20, 201)  #kasus ke 1 temps_beforecooling = cr.cube_before_cooling(times, **cr.cooling_parameters)  plt.plot(times, temps_beforecooling) plt.xlabel('time (min)') plt.ylabel('coffee temperature (degrees celcius)') plt.show()  #kasus ke 2 temps_aftercooling = cr.cube_after_cooling(times, **cr.cooling_parameters)  plt.plot(times, temps_aftercooling) plt.xlabel('time (min)') plt.ylabel('coffee temperature (degrees celcius)') plt.show()  #kasus ke 3 temps_cont = cr.continuous_sugar_cooling(times, **cr.cooling_parameters)  plt.plot(times, temps_cont) plt.xlabel('time (min)') plt.ylabel('coffee temperature (degrees celcius)') plt.show()  #kasus ke 4 temps_n = cr.sugar_specifiedtime_cooling(times, [50, 100, 150], **cr.cooling_parameters)  plt.plot(times, temps_n) plt.xlabel('time (min)') plt.ylabel('coffee temperature (degrees celcius)') plt.show()  #kasus ke 5 plt.plot(times, temps_beforecooling, label='cube before cooling') plt.plot(times, temps_aftercooling, label='cube after cooling') plt.plot(times, temps_cont, label='continuous') plt.plot(times, temps_n, label='3 times of dropping cube') plt.xlabel('time (min)') plt.ylabel('coffee temperature (degrees celcius)') plt.legend()  plt.show()",103
2024-03-20 03:39:32,nbconvert,10
2024-03-20 03:36:11,r,10
2024-03-20 02:52:16,install jupyter,88
2024-03-20 01:34:45,numpy,3
2024-03-20 00:15:01,comment,4
2024-03-20 00:14:54,coment multiple,8
2024-03-20 00:14:43,coment multiple,8
2024-03-19 23:46:30,jupyter install,88
2024-03-19 23:45:26,instalar jupyter,85
2024-03-19 23:43:57,install jupyter,88
2024-03-19 23:27:49,line duplicate,15
2024-03-19 23:27:34,duplicate,2
2024-03-19 21:34:45,plotly,3
2024-03-19 21:34:16,cad automation,2
2024-03-19 21:33:27,cad,0
2024-03-19 21:33:14,continuous beam,2
2024-03-19 21:07:57,uninstall,1
2024-03-19 20:44:44,trash,0
2024-03-19 20:04:38,scipy.stats,0
2024-03-19 20:03:38,statsmodels,0
2024-03-19 20:01:32,statsmodels.formula,0
2024-03-19 19:41:01,slideshow,0
2024-03-19 19:28:22,comment out,45
2024-03-19 19:15:52,environments,3
2024-03-19 18:18:07,shortcut,2
2024-03-19 17:51:43,regreção linear,0
2024-03-19 17:39:24,arguments,5
2024-03-19 16:54:34,%run,27
2024-03-19 16:50:53,themes,3
2024-03-19 16:23:04,comment,4
2024-03-19 16:21:39,line_numbers,0
2024-03-19 16:20:44,c.codecell.line_numbers,0
2024-03-19 16:17:36,c.notebookapp.default_show_line_numbers,0
2024-03-19 16:08:06,token,1
2024-03-19 16:07:56,notebookapp.token,0
2024-03-19 16:06:48,notebookapp,1
2024-03-19 16:04:34,keyboard shortcuts,3
2024-03-19 15:48:55,auto complete,8
2024-03-19 14:49:10,template,6
2024-03-19 14:49:06,hands on data,107
2024-03-19 14:48:53,shortcut,2
2024-03-19 14:26:53,join,8
2024-03-19 14:26:42,concatenate,0
2024-03-19 13:52:52,install,21
2024-03-19 13:46:59,kernelspec,2
2024-03-19 13:39:03,audio,1
2024-03-19 13:27:56,frame-ancestors,0
2024-03-19 13:25:35,kernel,32
2024-03-19 12:51:36,install,21
2024-03-19 12:51:33,instakk,0
2024-03-19 11:59:40,tkinter,0
2024-03-19 11:42:02,environments,3
2024-03-19 11:41:55,python and environments,101
2024-03-19 11:41:42,"""python environments""",0
2024-03-19 11:41:32,python environments,44
2024-03-19 11:33:45,patience_diff_v2,0
2024-03-19 11:33:22,patience,5
2024-03-19 11:33:15,patiencediff,0
2024-03-19 11:33:09,patience_diff,0
2024-03-19 11:32:51,patience diff,6
2024-03-19 10:55:03,token,1
2024-03-19 10:50:45,git,16
2024-03-19 10:49:35,collaborate,0
2024-03-19 10:49:23,share,40
2024-03-19 09:45:17,environment,16
2024-03-19 09:14:15,jupyterlab,40
2024-03-19 09:14:00,authentication,3
2024-03-19 09:13:28,debug,0
2024-03-19 08:48:25,autocomplete,2
2024-03-19 08:03:59,sympy,1
2024-03-19 07:59:05,output,11
2024-03-19 07:40:24,presentation,4
2024-03-19 06:57:04,markdown,7
2024-03-19 06:51:52,binning function,4
2024-03-19 06:13:33,docker,11
2024-03-19 05:42:21,ldavis.v1.0.0.css,1
2024-03-19 04:26:25,serch,0
2024-03-19 03:59:51,c,14
2024-03-19 03:31:18,rest api,11
2024-03-19 03:30:54,rest,4
2024-03-19 03:09:10,change dir,18
2024-03-19 03:09:04,cd,8
2024-03-19 02:01:23,scala,0
2024-03-19 02:01:15,kernel scala,32
2024-03-19 02:01:04,kernel,32
2024-03-19 01:56:45,file save hooks,25
2024-03-19 01:55:55,save hooks,7
2024-03-19 01:44:36,recover,0
2024-03-19 01:44:27,undelete,0
2024-03-19 01:37:32,unisntall,0
2024-03-19 01:37:11,uninstall,1
2024-03-19 00:31:06,how to open a new project,105
2024-03-19 00:30:57,new project,66
2024-03-19 00:07:40,r,10
2024-03-18 23:51:41,map location,8
2024-03-18 23:06:43,server,22
2024-03-18 23:06:31,servers,3
2024-03-18 22:18:06,remote access,10
2024-03-18 22:17:57,allow_remote_access,0
2024-03-18 22:17:52,serverapp.allow_remote_access,0
2024-03-18 21:53:38,cuda,0
2024-03-18 21:21:51,jupyter lab,88
2024-03-18 21:01:41,keyboard shortcuts,3
2024-03-18 19:57:26,ignition,0
2024-03-18 17:12:44,pdf,5
2024-03-18 16:46:21,extensions,15
2024-03-18 16:30:27,vscode,1
2024-03-18 16:06:06,jupyter distance,85
2024-03-18 16:06:00,jupyterdistance,0
2024-03-18 16:05:34,jupyter on a rig,107
2024-03-18 15:41:12,github,106
2024-03-18 15:41:09,githib,0
2024-03-18 15:21:26,%pip,17
2024-03-18 15:19:59,jupyterlab lsp,40
2024-03-18 15:18:39,import notebook,67
2024-03-18 15:18:21,jlab root import,12
2024-03-18 15:18:08,jlab root,6
2024-03-18 15:12:43,package,8
2024-03-18 15:12:17,install,21
2024-03-18 14:54:24,cite,1
2024-03-18 14:54:11,citing,0
2024-03-18 14:48:06,kernelspec,2
2024-03-18 14:09:04,requests_pkcs12,0
2024-03-18 14:08:38,no module named 'requests_pkcs12',29
2024-03-18 13:41:00,ios,0
2024-03-18 13:40:56,swift,0
2024-03-18 12:26:02,hide code export,58
2024-03-18 12:06:44,add kernel,45
2024-03-18 12:06:41,bash,2
2024-03-18 12:03:05,notebook,63
2024-03-18 12:02:40,password,0
2024-03-18 11:43:36,how to save .py,99
2024-03-18 11:16:08,version,20
2024-03-18 11:09:44,git,16
2024-03-18 11:09:40,gitlab,0
2024-03-18 11:08:27,autocomplete,2
2024-03-18 10:34:57,voila,7
2024-03-18 09:43:52,auto complete,8
2024-03-18 09:43:28,auto suggest,3
2024-03-18 09:30:46,importing function,5
2024-03-18 09:30:19,libary,0
2024-03-18 09:28:16,module,6
2024-03-18 09:20:40,database,2
2024-03-18 08:50:28,--allow-root,13
2024-03-18 08:50:16,"""--allow-root""",0
2024-03-18 08:49:47,allow-root,13
2024-03-18 08:26:48,jupyter_client,6
2024-03-18 07:58:46,password,0
2024-03-18 07:58:30,configuration,12
2024-03-18 07:48:05,extention,0
2024-03-18 07:47:20,licence,0
2024-03-18 07:26:14,ipython,47
2024-03-18 07:25:18,ipythonhandler,0
2024-03-18 07:00:41,latex,5
2024-03-18 06:32:52,change view,19
2024-03-18 05:14:26,/tree,2
2024-03-18 05:14:19,tree,2
2024-03-18 05:14:12,lab,19
2024-03-18 05:14:04,jupyter_enable_lab,0
2024-03-18 04:38:11,xelatex,0
2024-03-18 03:09:18,pytorch,0
2024-03-18 03:09:13,pyhorch,0
2024-03-18 03:00:29,docker,11
2024-03-18 02:50:48,slide,0
2024-03-18 02:50:28,cell inspector,6
2024-03-18 02:50:15,flip the array,104
2024-03-18 02:49:30,cell inspector,6
2024-03-18 02:40:12,slideshow,0
2024-03-18 02:40:07,slideshiw,0
2024-03-18 02:39:41,slide,0
2024-03-18 02:39:33,presentation,4
2024-03-18 01:52:26,nbextension,1
2024-03-18 00:36:14,trust notebook,63
2024-03-18 00:35:47,trust,0
2024-03-17 23:45:18,nbconvert,10
2024-03-17 23:02:07,tutorial,4
2024-03-17 23:00:24,notebook tutorial,65
2024-03-17 20:56:28,select cells,7
2024-03-17 17:12:27,extra_static_paths,0
2024-03-17 17:03:09,csv,1
2024-03-17 17:03:05,xlsx,0
2024-03-17 16:59:25,jupyter_notebook_config.py,1
2024-03-17 16:05:21,download jupyter,87
2024-03-17 15:41:58,function power,4
2024-03-17 15:41:16,power,0
2024-03-17 15:19:46,docker,11
2024-03-17 13:59:09,nbconvert,10
2024-03-17 13:58:54,convert  notebook to .py,104
2024-03-17 13:58:40,convert jupyter notebook to .py,105
2024-03-17 13:11:23,terminal,10
2024-03-17 12:37:13,sql,1
2024-03-17 10:21:58,nbconvert failed: 'state',18
2024-03-17 10:21:30,widgets,14
2024-03-17 09:53:25,widgets,14
2024-03-17 08:58:50,import passwd,7
2024-03-17 08:58:11,from notebook.auth import passwd,65
2024-03-17 07:40:23,javascript,8
2024-03-17 06:05:34,html img,15
2024-03-17 04:28:33,opencv,0
2024-03-17 04:14:43,jupyter,85
2024-03-17 04:09:07,password,0
2024-03-17 03:49:37,jupyter lab --ip,90
2024-03-17 02:35:01,panel,1
2024-03-17 01:28:50,create cell,19
2024-03-17 01:28:40,cell,6
2024-03-17 00:34:51,directory,20
2024-03-17 00:34:46,notebook_dir,0
2024-03-17 00:06:00,meta data,35
2024-03-16 23:43:47,tag,3
2024-03-16 21:11:27,install jupyter,88
2024-03-16 20:16:39,2025,0
2024-03-16 18:17:40,debugger,0
2024-03-16 17:32:21,shell,10
2024-03-16 17:31:55,command,16
2024-03-16 17:15:08,javascript,8
2024-03-16 17:14:15,gpu,0
2024-03-16 16:55:47,password,0
2024-03-16 15:56:38,optional lab,22
2024-03-16 15:54:23,axiomas of probability,101
2024-03-16 15:22:36,magic,3
2024-03-16 15:09:35,.ipynb appears to have died. it will restart automatically.,100
2024-03-16 14:36:13,export,4
2024-03-16 14:09:46,password,0
2024-03-16 14:09:38,passwordidentityprovider,0
2024-03-16 14:04:49,jupyter lab --ip,90
2024-03-16 13:55:24,csv,1
2024-03-16 13:54:50,how to read csv files,100
2024-03-16 13:54:32,read,18
2024-03-16 13:54:28,readcsv,0
2024-03-16 13:54:07,import csv,7
2024-03-16 13:02:49,latex,5
2024-03-16 12:16:12,scatter,0
2024-03-16 11:21:49,change notebook default browser,75
